current_week_value,update_dt,source,last_week_value,datadate,product_name
7.0,2018-06-07 16:36:05,http://www.ccf.com.cn/newscenter/detail-160000-2016011500478.shtml,7.4,2016-01-15,宁波
1.3,2018-06-07 16:36:05,http://www.ccf.com.cn/newscenter/detail-160000-2016011500478.shtml,2.5,2016-01-15,上海
40.8,2018-06-07 16:36:05,http://www.ccf.com.cn/newscenter/detail-160000-2016011500478.shtml,40.9,2016-01-15,张家港
15.1,2018-06-07 16:36:05,http://www.ccf.com.cn/newscenter/detail-160000-2016011500478.shtml,14.5,2016-01-15,太仓及常熟
4.1,2018-06-07 16:36:05,http://www.ccf.com.cn/newscenter/detail-160000-2016011500478.shtml,5.4,2016-01-15,江阴及常州
68.3,2018-06-07 16:36:05,http://www.ccf.com.cn/newscenter/detail-160000-2016011500478.shtml,70.7,2016-01-15,总和
7.7,2018-06-07 16:36:09,http://www.ccf.com.cn/newscenter/detail-160000-2016012200067.shtml,7.0,2016-01-22,宁波
7.1,2018-06-07 16:36:09,http://www.ccf.com.cn/newscenter/detail-160000-2016012200067.shtml,1.3,2016-01-22,上海及嘉兴
40.9,2018-06-07 16:36:09,http://www.ccf.com.cn/newscenter/detail-160000-2016012200067.shtml,40.8,2016-01-22,张家港
11.2,2018-06-07 16:36:09,http://www.ccf.com.cn/newscenter/detail-160000-2016012200067.shtml,15.1,2016-01-22,太仓及常熟
5.1,2018-06-07 16:36:09,http://www.ccf.com.cn/newscenter/detail-160000-2016012200067.shtml,4.1,2016-01-22,江阴及常州
72,2018-06-07 16:36:09,http://www.ccf.com.cn/newscenter/detail-160000-2016012200067.shtml,68.3,2016-01-22,总和
7.6,2018-06-07 16:36:12,http://www.ccf.com.cn/newscenter/detail-160000-2016012900066.shtml,7.7,2016-01-29,宁波
5.9,2018-06-07 16:36:12,http://www.ccf.com.cn/newscenter/detail-160000-2016012900066.shtml,7.1,2016-01-29,上海及嘉兴
40.2,2018-06-07 16:36:12,http://www.ccf.com.cn/newscenter/detail-160000-2016012900066.shtml,40.9,2016-01-29,张家港
12.4,2018-06-07 16:36:12,http://www.ccf.com.cn/newscenter/detail-160000-2016012900066.shtml,11.2,2016-01-29,太仓及常熟
6,2018-06-07 16:36:12,http://www.ccf.com.cn/newscenter/detail-160000-2016012900066.shtml,5.1,2016-01-29,江阴及常州
72.1,2018-06-07 16:36:12,http://www.ccf.com.cn/newscenter/detail-160000-2016012900066.shtml,72,2016-01-29,总和
7.4,2018-06-07 16:36:17,http://www.ccf.com.cn/newscenter/detail-160000-2016021900485.shtml,7.3,2016-02-19,宁波
4.7,2018-06-07 16:36:17,http://www.ccf.com.cn/newscenter/detail-160000-2016021900485.shtml,5.3,2016-02-19,上海及嘉兴
39.7,2018-06-07 16:36:17,http://www.ccf.com.cn/newscenter/detail-160000-2016021900485.shtml,39.9,2016-02-19,张家港
16.1,2018-06-07 16:36:17,http://www.ccf.com.cn/newscenter/detail-160000-2016021900485.shtml,15.7,2016-02-19,太仓及常熟
5,2018-06-07 16:36:17,http://www.ccf.com.cn/newscenter/detail-160000-2016021900485.shtml,5.5,2016-02-19,江阴及常州
72.9,2018-06-07 16:36:17,http://www.ccf.com.cn/newscenter/detail-160000-2016021900485.shtml,73.7,2016-02-19,总和
9,2018-06-07 16:36:20,http://www.ccf.com.cn/newscenter/detail-160000-2016022600086.shtml,7.4,2016-02-26,宁波
4.5,2018-06-07 16:36:20,http://www.ccf.com.cn/newscenter/detail-160000-2016022600086.shtml,4.7,2016-02-26,上海及嘉兴
39,2018-06-07 16:36:20,http://www.ccf.com.cn/newscenter/detail-160000-2016022600086.shtml,39.7,2016-02-26,张家港
14.8,2018-06-07 16:36:20,http://www.ccf.com.cn/newscenter/detail-160000-2016022600086.shtml,16.1,2016-02-26,太仓及常熟
5,2018-06-07 16:36:20,http://www.ccf.com.cn/newscenter/detail-160000-2016022600086.shtml,5,2016-02-26,江阴及常州
72.3,2018-06-07 16:36:20,http://www.ccf.com.cn/newscenter/detail-160000-2016022600086.shtml,72.9,2016-02-26,总和
8.3,2018-06-07 16:36:25,http://www.ccf.com.cn/newscenter/detail-160000-2016030400445.shtml,9,2016-03-04,宁波
3.6,2018-06-07 16:36:25,http://www.ccf.com.cn/newscenter/detail-160000-2016030400445.shtml,4.5,2016-03-04,上海及嘉兴
41.9,2018-06-07 16:36:25,http://www.ccf.com.cn/newscenter/detail-160000-2016030400445.shtml,39,2016-03-04,张家港
11.6,2018-06-07 16:36:25,http://www.ccf.com.cn/newscenter/detail-160000-2016030400445.shtml,14.8,2016-03-04,太仓及常熟
4.9,2018-06-07 16:36:25,http://www.ccf.com.cn/newscenter/detail-160000-2016030400445.shtml,5,2016-03-04,江阴及常州
70.3,2018-06-07 16:36:25,http://www.ccf.com.cn/newscenter/detail-160000-2016030400445.shtml,72.3,2016-03-04,总和
7.7,2018-06-07 16:36:28,http://www.ccf.com.cn/newscenter/detail-160000-2016031100337.shtml,8.3,2016-03-11,宁波
2.4,2018-06-07 16:36:28,http://www.ccf.com.cn/newscenter/detail-160000-2016031100337.shtml,3.6,2016-03-11,上海及嘉兴
41.9,2018-06-07 16:36:28,http://www.ccf.com.cn/newscenter/detail-160000-2016031100337.shtml,41.9,2016-03-11,张家港
8.9,2018-06-07 16:36:28,http://www.ccf.com.cn/newscenter/detail-160000-2016031100337.shtml,11.6,2016-03-11,太仓及常熟
4.5,2018-06-07 16:36:28,http://www.ccf.com.cn/newscenter/detail-160000-2016031100337.shtml,4.9,2016-03-11,江阴及常州
65.4,2018-06-07 16:36:28,http://www.ccf.com.cn/newscenter/detail-160000-2016031100337.shtml,70.3,2016-03-11,总和
8.6,2018-06-07 16:36:33,http://www.ccf.com.cn/newscenter/detail-160000-2015121800056.shtml,9,2015-12-18,宁波
4.5,2018-06-07 16:36:33,http://www.ccf.com.cn/newscenter/detail-160000-2015121800056.shtml,3.5,2015-12-18,上海
40.5,2018-06-07 16:36:33,http://www.ccf.com.cn/newscenter/detail-160000-2015121800056.shtml,42.9,2015-12-18,张家港
18.4,2018-06-07 16:36:33,http://www.ccf.com.cn/newscenter/detail-160000-2015121800056.shtml,14.5,2015-12-18,太仓及常熟
7,2018-06-07 16:36:33,http://www.ccf.com.cn/newscenter/detail-160000-2015121800056.shtml,5.4,2015-12-18,江阴及常州
79,2018-06-07 16:36:33,http://www.ccf.com.cn/newscenter/detail-160000-2015121800056.shtml,75.3,2015-12-18,总和
11.1,2018-06-07 16:37:39,http://www.ccf.com.cn/newscenter/detail-160000-2016031800418.shtml,7.7,2016-03-18,宁波
1.8,2018-06-07 16:37:39,http://www.ccf.com.cn/newscenter/detail-160000-2016031800418.shtml,2.4,2016-03-18,上海及嘉兴
40.4,2018-06-07 16:37:39,http://www.ccf.com.cn/newscenter/detail-160000-2016031800418.shtml,41.9,2016-03-18,张家港
8.9,2018-06-07 16:37:39,http://www.ccf.com.cn/newscenter/detail-160000-2016031800418.shtml,8.9,2016-03-18,太仓及常熟
9.5,2018-06-07 16:37:39,http://www.ccf.com.cn/newscenter/detail-160000-2016031800418.shtml,4.5,2016-03-18,江阴及常州
67.9,2018-06-07 16:37:39,http://www.ccf.com.cn/newscenter/detail-160000-2016031800418.shtml,65.4,2016-03-18,总和
10,2018-06-07 16:37:43,http://www.ccf.com.cn/newscenter/detail-160000-2016040100537.shtml,10.6,2016-04-01,宁波
6,2018-06-07 16:37:43,http://www.ccf.com.cn/newscenter/detail-160000-2016040100537.shtml,1.4,2016-04-01,上海及嘉兴
41.2,2018-06-07 16:37:43,http://www.ccf.com.cn/newscenter/detail-160000-2016040100537.shtml,40.2,2016-04-01,张家港
12.1,2018-06-07 16:37:43,http://www.ccf.com.cn/newscenter/detail-160000-2016040100537.shtml,10.8,2016-04-01,太仓及常熟
5.4,2018-06-07 16:37:43,http://www.ccf.com.cn/newscenter/detail-160000-2016040100537.shtml,4.6,2016-04-01,江阴及常州
74.7,2018-06-07 16:37:43,http://www.ccf.com.cn/newscenter/detail-160000-2016040100537.shtml,67.6,2016-04-01,总和
8,2018-06-07 16:37:47,http://www.ccf.com.cn/newscenter/detail-160000-2016041600030.shtml,10,2016-04-08,宁波
4.9,2018-06-07 16:37:47,http://www.ccf.com.cn/newscenter/detail-160000-2016041600030.shtml,6,2016-04-08,上海及嘉兴
41.4,2018-06-07 16:37:47,http://www.ccf.com.cn/newscenter/detail-160000-2016041600030.shtml,41.2,2016-04-08,张家港
14.4,2018-06-07 16:37:47,http://www.ccf.com.cn/newscenter/detail-160000-2016041600030.shtml,12.1,2016-04-08,太仓及常熟
5.3,2018-06-07 16:37:47,http://www.ccf.com.cn/newscenter/detail-160000-2016041600030.shtml,5.4,2016-04-08,江阴及常州
74,2018-06-07 16:37:47,http://www.ccf.com.cn/newscenter/detail-160000-2016041600030.shtml,74.7,2016-04-08,总和
7.4,2018-06-07 16:37:50,http://www.ccf.com.cn/newscenter/detail-160000-2016040800339.shtml,8,2016-04-15,宁波
3.3,2018-06-07 16:37:50,http://www.ccf.com.cn/newscenter/detail-160000-2016040800339.shtml,4.9,2016-04-15,上海及嘉兴
37.1,2018-06-07 16:37:50,http://www.ccf.com.cn/newscenter/detail-160000-2016040800339.shtml,41.4,2016-04-15,张家港
13.6,2018-06-07 16:37:50,http://www.ccf.com.cn/newscenter/detail-160000-2016040800339.shtml,14.4,2016-04-15,太仓及常熟
5.5,2018-06-07 16:37:50,http://www.ccf.com.cn/newscenter/detail-160000-2016040800339.shtml,5.3,2016-04-15,江阴及常州
66.9,2018-06-07 16:37:50,http://www.ccf.com.cn/newscenter/detail-160000-2016040800339.shtml,74,2016-04-15,总和
7.2,2018-06-07 16:37:52,http://www.ccf.com.cn/newscenter/detail-160000-2016042200451.shtml,7.4,2016-04-22,宁波
3.8,2018-06-07 16:37:52,http://www.ccf.com.cn/newscenter/detail-160000-2016042200451.shtml,3.3,2016-04-22,上海及嘉兴
39.3,2018-06-07 16:37:52,http://www.ccf.com.cn/newscenter/detail-160000-2016042200451.shtml,37.1,2016-04-22,张家港
15.4,2018-06-07 16:37:52,http://www.ccf.com.cn/newscenter/detail-160000-2016042200451.shtml,13.6,2016-04-22,太仓及常熟
5.1,2018-06-07 16:37:52,http://www.ccf.com.cn/newscenter/detail-160000-2016042200451.shtml,5.5,2016-04-22,江阴及常州
70.8,2018-06-07 16:37:52,http://www.ccf.com.cn/newscenter/detail-160000-2016042200451.shtml,66.9,2016-04-22,总和
10.6,2018-06-07 16:37:56,http://www.ccf.com.cn/newscenter/detail-160000-2016032500422.shtml,11.1,2016-03-25,宁波
1.4,2018-06-07 16:37:56,http://www.ccf.com.cn/newscenter/detail-160000-2016032500422.shtml,1.8,2016-03-25,上海及嘉兴
40.2,2018-06-07 16:37:56,http://www.ccf.com.cn/newscenter/detail-160000-2016032500422.shtml,40.4,2016-03-25,张家港
10.8,2018-06-07 16:37:56,http://www.ccf.com.cn/newscenter/detail-160000-2016032500422.shtml,8.9,2016-03-25,太仓及常熟
4.6,2018-06-07 16:37:56,http://www.ccf.com.cn/newscenter/detail-160000-2016032500422.shtml,9.5,2016-03-25,江阴及常州
67.6,2018-06-07 16:37:56,http://www.ccf.com.cn/newscenter/detail-160000-2016032500422.shtml,67.9,2016-03-25,总和
6.3,2018-06-07 16:38:01,http://www.ccf.com.cn/newscenter/detail-160000-2016050600083.shtml,7.2,2016-05-06,宁波
4.2,2018-06-07 16:38:01,http://www.ccf.com.cn/newscenter/detail-160000-2016050600083.shtml,3,2016-05-06,上海及嘉兴
38.3,2018-06-07 16:38:01,http://www.ccf.com.cn/newscenter/detail-160000-2016050600083.shtml,37.7,2016-05-06,张家港
10.6,2018-06-07 16:38:01,http://www.ccf.com.cn/newscenter/detail-160000-2016050600083.shtml,13.5,2016-05-06,太仓及常熟
4.8,2018-06-07 16:38:01,http://www.ccf.com.cn/newscenter/detail-160000-2016050600083.shtml,5.1,2016-05-06,江阴及常州
64.2,2018-06-07 16:38:01,http://www.ccf.com.cn/newscenter/detail-160000-2016050600083.shtml,66.5,2016-05-06,总和
4.7,2018-06-07 16:38:04,http://www.ccf.com.cn/newscenter/detail-160000-2016051300127.shtml,6.3,2016-05-13,宁波
3.5,2018-06-07 16:38:04,http://www.ccf.com.cn/newscenter/detail-160000-2016051300127.shtml,4.2,2016-05-13,上海及嘉兴
36.6,2018-06-07 16:38:04,http://www.ccf.com.cn/newscenter/detail-160000-2016051300127.shtml,38.3,2016-05-13,张家港
9.4,2018-06-07 16:38:04,http://www.ccf.com.cn/newscenter/detail-160000-2016051300127.shtml,10.6,2016-05-13,太仓及常熟
5.4,2018-06-07 16:38:04,http://www.ccf.com.cn/newscenter/detail-160000-2016051300127.shtml,4.8,2016-05-13,江阴及常州
59.6,2018-06-07 16:38:04,http://www.ccf.com.cn/newscenter/detail-160000-2016051300127.shtml,64.2,2016-05-13,总和
7.7,2018-06-07 16:38:08,http://www.ccf.com.cn/newscenter/detail-160000-2016052000089.shtml,4.7,2016-05-20,宁波
4.9,2018-06-07 16:38:08,http://www.ccf.com.cn/newscenter/detail-160000-2016052000089.shtml,3.5,2016-05-20,上海及嘉兴
34,2018-06-07 16:38:08,http://www.ccf.com.cn/newscenter/detail-160000-2016052000089.shtml,36.6,2016-05-20,张家港
8.6,2018-06-07 16:38:08,http://www.ccf.com.cn/newscenter/detail-160000-2016052000089.shtml,9.4,2016-05-20,太仓及常熟
5.4,2018-06-07 16:38:08,http://www.ccf.com.cn/newscenter/detail-160000-2016052000089.shtml,5.4,2016-05-20,江阴及常州
60.4,2018-06-07 16:38:08,http://www.ccf.com.cn/newscenter/detail-160000-2016052000089.shtml,59.6,2016-05-20,总和
8.7,2018-06-07 16:38:11,http://www.ccf.com.cn/newscenter/detail-160000-2016052700425.shtml,7.7,2016-05-27,宁波
4.0,2018-06-07 16:38:12,http://www.ccf.com.cn/newscenter/detail-160000-2016052700425.shtml,4.9,2016-05-27,上海及嘉兴
31.9,2018-06-07 16:38:12,http://www.ccf.com.cn/newscenter/detail-160000-2016052700425.shtml,34,2016-05-27,张家港
11.3,2018-06-07 16:38:12,http://www.ccf.com.cn/newscenter/detail-160000-2016052700425.shtml,8.6,2016-05-27,太仓及常熟
4.5,2018-06-07 16:38:12,http://www.ccf.com.cn/newscenter/detail-160000-2016052700425.shtml,5.4,2016-05-27,江阴及常州
60.4,2018-06-07 16:38:12,http://www.ccf.com.cn/newscenter/detail-160000-2016052700425.shtml,60.6,2016-05-27,总和
8.1,2018-06-07 16:38:16,http://www.ccf.com.cn/newscenter/detail-160000-2016060300492.shtml,8.7,2016-06-03,宁波
5.5,2018-06-07 16:38:16,http://www.ccf.com.cn/newscenter/detail-160000-2016060300492.shtml,4.0,2016-06-03,上海及嘉兴
31.6,2018-06-07 16:38:16,http://www.ccf.com.cn/newscenter/detail-160000-2016060300492.shtml,31.9,2016-06-03,张家港
12.1,2018-06-07 16:38:16,http://www.ccf.com.cn/newscenter/detail-160000-2016060300492.shtml,11.3,2016-06-03,太仓及常熟
5,2018-06-07 16:38:16,http://www.ccf.com.cn/newscenter/detail-160000-2016060300492.shtml,4.5,2016-06-03,江阴及常州
62.3,2018-06-07 16:38:16,http://www.ccf.com.cn/newscenter/detail-160000-2016060300492.shtml,60.4,2016-06-03,总和
9.1,2018-06-07 16:38:20,http://www.ccf.com.cn/newscenter/detail-160000-2016060900004.shtml,8.1,2016-06-12,宁波
7.9,2018-06-07 16:38:20,http://www.ccf.com.cn/newscenter/detail-160000-2016060900004.shtml,5.5,2016-06-12,上海及嘉兴
33.9,2018-06-07 16:38:20,http://www.ccf.com.cn/newscenter/detail-160000-2016060900004.shtml,31.6,2016-06-12,张家港
12.7,2018-06-07 16:38:20,http://www.ccf.com.cn/newscenter/detail-160000-2016060900004.shtml,12.1,2016-06-12,太仓及常熟
5.9,2018-06-07 16:38:20,http://www.ccf.com.cn/newscenter/detail-160000-2016060900004.shtml,5,2016-06-12,江阴及常州
69.5,2018-06-07 16:38:20,http://www.ccf.com.cn/newscenter/detail-160000-2016060900004.shtml,62.3,2016-06-12,总和
6.4,2018-06-07 16:42:19,http://www.ccf.com.cn/newscenter/detail-160000-2017010500305.shtml,6.5,2017-01-06,宁波
2.2,2018-06-07 16:42:19,http://www.ccf.com.cn/newscenter/detail-160000-2017010500305.shtml,3.7,2017-01-06,上海及嘉兴
27.6,2018-06-07 16:42:19,http://www.ccf.com.cn/newscenter/detail-160000-2017010500305.shtml,28.7,2017-01-06,张家港
8.2,2018-06-07 16:42:19,http://www.ccf.com.cn/newscenter/detail-160000-2017010500305.shtml,8.1,2017-01-06,太仓及常熟
5.2,2018-06-07 16:42:19,http://www.ccf.com.cn/newscenter/detail-160000-2017010500305.shtml,4.9,2017-01-06,江阴及常州
49.6,2018-06-07 16:42:19,http://www.ccf.com.cn/newscenter/detail-160000-2017010500305.shtml,51.9,2017-01-06,总和
6.2,2018-06-07 16:42:23,http://www.ccf.com.cn/newscenter/detail-160000-2017011300031.shtml,6.4,2017-01-13,宁波
1.0,2018-06-07 16:42:23,http://www.ccf.com.cn/newscenter/detail-160000-2017011300031.shtml,2.2,2017-01-13,上海及嘉兴
26,2018-06-07 16:42:23,http://www.ccf.com.cn/newscenter/detail-160000-2017011300031.shtml,27.6,2017-01-13,张家港
7.1,2018-06-07 16:42:23,http://www.ccf.com.cn/newscenter/detail-160000-2017011300031.shtml,8.2,2017-01-13,太仓及常熟
4.7,2018-06-07 16:42:23,http://www.ccf.com.cn/newscenter/detail-160000-2017011300031.shtml,5.2,2017-01-13,江阴及常州
45,2018-06-07 16:42:23,http://www.ccf.com.cn/newscenter/detail-160000-2017011300031.shtml,49.6,2017-01-13,总和
6.1,2018-06-07 16:42:27,http://www.ccf.com.cn/newscenter/detail-160000-2017012000385.shtml,6.2,2017-01-20,宁波
3.1,2018-06-07 16:42:27,http://www.ccf.com.cn/newscenter/detail-160000-2017012000385.shtml,1.0,2017-01-20,上海及嘉兴
26.6,2018-06-07 16:42:27,http://www.ccf.com.cn/newscenter/detail-160000-2017012000385.shtml,26,2017-01-20,张家港
8.1,2018-06-07 16:42:27,http://www.ccf.com.cn/newscenter/detail-160000-2017012000385.shtml,7.1,2017-01-20,太仓及常熟
4.2,2018-06-07 16:42:27,http://www.ccf.com.cn/newscenter/detail-160000-2017012000385.shtml,4.7,2017-01-20,江阴及常州
48.1,2018-06-07 16:42:27,http://www.ccf.com.cn/newscenter/detail-160000-2017012000385.shtml,45,2017-01-20,总和
9.5,2018-06-07 16:42:31,http://www.ccf.com.cn/newscenter/detail-160000-2017021000473.shtml,10.5,2017-02-10,宁波
2.9,2018-06-07 16:42:31,http://www.ccf.com.cn/newscenter/detail-160000-2017021000473.shtml,2.5,2017-02-10,上海及嘉兴
28.7,2018-06-07 16:42:31,http://www.ccf.com.cn/newscenter/detail-160000-2017021000473.shtml,27.8,2017-02-10,张家港
12.6,2018-06-07 16:42:31,http://www.ccf.com.cn/newscenter/detail-160000-2017021000473.shtml,12.4,2017-02-10,太仓及常熟
4.7,2018-06-07 16:42:31,http://www.ccf.com.cn/newscenter/detail-160000-2017021000473.shtml,4.7,2017-02-10,江阴及常州
58.4,2018-06-07 16:42:31,http://www.ccf.com.cn/newscenter/detail-160000-2017021000473.shtml,57.9,2017-02-10,总和
8.8,2018-06-07 16:42:35,http://www.ccf.com.cn/newscenter/detail-160000-2017021700100.shtml,9.5,2017-02-17,宁波
4.1,2018-06-07 16:42:35,http://www.ccf.com.cn/newscenter/detail-160000-2017021700100.shtml,2.9,2017-02-17,上海及嘉兴
31.6,2018-06-07 16:42:35,http://www.ccf.com.cn/newscenter/detail-160000-2017021700100.shtml,28.7,2017-02-17,张家港
10.6,2018-06-07 16:42:35,http://www.ccf.com.cn/newscenter/detail-160000-2017021700100.shtml,12.6,2017-02-17,太仓及常熟
4.7,2018-06-07 16:42:35,http://www.ccf.com.cn/newscenter/detail-160000-2017021700100.shtml,4.7,2017-02-17,江阴及常州
59.8,2018-06-07 16:42:36,http://www.ccf.com.cn/newscenter/detail-160000-2017021700100.shtml,58.4,2017-02-17,总和
7.8,2018-06-07 16:42:39,http://www.ccf.com.cn/newscenter/detail-160000-2017022400390.shtml,8.8,2017-02-24,宁波
5.3,2018-06-07 16:42:39,http://www.ccf.com.cn/newscenter/detail-160000-2017022400390.shtml,4.1,2017-02-24,上海及嘉兴
35.2,2018-06-07 16:42:39,http://www.ccf.com.cn/newscenter/detail-160000-2017022400390.shtml,31.6,2017-02-24,张家港
12.4,2018-06-07 16:42:39,http://www.ccf.com.cn/newscenter/detail-160000-2017022400390.shtml,10.6,2017-02-24,太仓及常熟
3.2,2018-06-07 16:42:39,http://www.ccf.com.cn/newscenter/detail-160000-2017022400390.shtml,4.7,2017-02-24,江阴及常州
63.9,2018-06-07 16:42:39,http://www.ccf.com.cn/newscenter/detail-160000-2017022400390.shtml,59.8,2017-02-24,总和
8.4,2018-06-07 16:42:43,http://www.ccf.com.cn/newscenter/detail-160000-2017030300422.shtml,7.8,2017-03-03,宁波
3.6,2018-06-07 16:42:43,http://www.ccf.com.cn/newscenter/detail-160000-2017030300422.shtml,5.3,2017-03-03,上海及嘉兴
35.4,2018-06-07 16:42:43,http://www.ccf.com.cn/newscenter/detail-160000-2017030300422.shtml,35.2,2017-03-03,张家港
15,2018-06-07 16:42:43,http://www.ccf.com.cn/newscenter/detail-160000-2017030300422.shtml,12.4,2017-03-03,太仓及常熟
3.2,2018-06-07 16:42:43,http://www.ccf.com.cn/newscenter/detail-160000-2017030300422.shtml,3.2,2017-03-03,江阴及常州
65.6,2018-06-07 16:42:43,http://www.ccf.com.cn/newscenter/detail-160000-2017030300422.shtml,63.9,2017-03-03,总和
9.7,2018-06-07 16:42:48,http://www.ccf.com.cn/newscenter/detail-160000-2017031000185.shtml,8.4,2017-03-10,宁波
3.1,2018-06-07 16:42:48,http://www.ccf.com.cn/newscenter/detail-160000-2017031000185.shtml,3.6,2017-03-10,上海及嘉兴
37.7,2018-06-07 16:42:48,http://www.ccf.com.cn/newscenter/detail-160000-2017031000185.shtml,35.4,2017-03-10,张家港
15.8,2018-06-07 16:42:48,http://www.ccf.com.cn/newscenter/detail-160000-2017031000185.shtml,15,2017-03-10,太仓及常熟
3.7,2018-06-07 16:42:48,http://www.ccf.com.cn/newscenter/detail-160000-2017031000185.shtml,3.2,2017-03-10,江阴及常州
70.0,2018-06-07 16:42:48,http://www.ccf.com.cn/newscenter/detail-160000-2017031000185.shtml,65.6,2017-03-10,总和
7.6,2018-06-07 16:42:51,http://www.ccf.com.cn/newscenter/detail-160000-2017031700424.shtml,9.7,2017-03-17,宁波
4.1,2018-06-07 16:42:51,http://www.ccf.com.cn/newscenter/detail-160000-2017031700424.shtml,3.1,2017-03-17,上海及嘉兴
34.7,2018-06-07 16:42:51,http://www.ccf.com.cn/newscenter/detail-160000-2017031700424.shtml,37.7,2017-03-17,张家港
12.3,2018-06-07 16:42:51,http://www.ccf.com.cn/newscenter/detail-160000-2017031700424.shtml,15.8,2017-03-17,太仓及常熟
3.5,2018-06-07 16:42:51,http://www.ccf.com.cn/newscenter/detail-160000-2017031700424.shtml,3.7,2017-03-17,江阴及常州
62.3,2018-06-07 16:42:51,http://www.ccf.com.cn/newscenter/detail-160000-2017031700424.shtml,70.0,2017-03-17,总和
7.3,2018-06-07 16:42:56,http://www.ccf.com.cn/newscenter/detail-160000-2017032400340.shtml,7.6,2017-03-24,宁波
4.2,2018-06-07 16:42:56,http://www.ccf.com.cn/newscenter/detail-160000-2017032400340.shtml,4.1,2017-03-24,上海及嘉兴
37.5,2018-06-07 16:42:56,http://www.ccf.com.cn/newscenter/detail-160000-2017032400340.shtml,34.7,2017-03-24,张家港
11.2,2018-06-07 16:42:56,http://www.ccf.com.cn/newscenter/detail-160000-2017032400340.shtml,12.3,2017-03-24,太仓及常熟
4.0,2018-06-07 16:42:56,http://www.ccf.com.cn/newscenter/detail-160000-2017032400340.shtml,3.5,2017-03-24,江阴及常州
64,2018-06-07 16:42:56,http://www.ccf.com.cn/newscenter/detail-160000-2017032400340.shtml,62.3,2017-03-24,总和
7.8,2018-06-07 16:42:59,http://www.ccf.com.cn/newscenter/detail-160000-2017040700401.shtml,9.3,2017-04-07,宁波
4.1,2018-06-07 16:42:59,http://www.ccf.com.cn/newscenter/detail-160000-2017040700401.shtml,4.9,2017-04-07,上海及嘉兴
37.1,2018-06-07 16:42:59,http://www.ccf.com.cn/newscenter/detail-160000-2017040700401.shtml,37.6,2017-04-07,张家港
13.1,2018-06-07 16:42:59,http://www.ccf.com.cn/newscenter/detail-160000-2017040700401.shtml,10.6,2017-04-07,太仓及常熟
3.2,2018-06-07 16:42:59,http://www.ccf.com.cn/newscenter/detail-160000-2017040700401.shtml,4.0,2017-04-07,江阴及常州
65.3,2018-06-07 16:42:59,http://www.ccf.com.cn/newscenter/detail-160000-2017040700401.shtml,66.4,2017-04-07,总和
7,2018-06-07 16:43:02,http://www.ccf.com.cn/newscenter/detail-160000-2017041400427.shtml,7.8,2017-04-14,宁波
3.1,2018-06-07 16:43:02,http://www.ccf.com.cn/newscenter/detail-160000-2017041400427.shtml,4.1,2017-04-14,上海及嘉兴
36.7,2018-06-07 16:43:02,http://www.ccf.com.cn/newscenter/detail-160000-2017041400427.shtml,37.1,2017-04-14,张家港
11.1,2018-06-07 16:43:02,http://www.ccf.com.cn/newscenter/detail-160000-2017041400427.shtml,13.1,2017-04-14,太仓及常熟
3.2,2018-06-07 16:43:02,http://www.ccf.com.cn/newscenter/detail-160000-2017041400427.shtml,3.2,2017-04-14,江阴及常州
61.1,2018-06-07 16:43:02,http://www.ccf.com.cn/newscenter/detail-160000-2017041400427.shtml,65.3,2017-04-14,总和
9.2,2018-06-07 16:43:06,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,7,2017-04-21,宁波
4.9,2018-06-07 16:43:06,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,3.1,2017-04-21,上海及嘉兴
35.4,2018-06-07 16:43:06,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,36.7,2017-04-21,张家港
9.7,2018-06-07 16:43:06,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,11.1,2017-04-21,太仓及常熟
3.7,2018-06-07 16:43:06,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,3.2,2017-04-21,江阴及常州
62.9,2018-06-07 16:43:06,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,61.1,2017-04-21,总和
9.4,2018-06-07 16:43:10,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,9.2,2017-04-28,宁波
4.3,2018-06-07 16:43:10,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,4.9,2017-04-28,上海及嘉兴
33.2,2018-06-07 16:43:10,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,35.4,2017-04-28,张家港
11.4,2018-06-07 16:43:10,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,9.7,2017-04-28,太仓及常熟
3.5,2018-06-07 16:43:10,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,3.7,2017-04-28,江阴及常州
61.8,2018-06-07 16:43:10,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,62.9,2017-04-28,总和
9.3,2018-06-07 16:43:17,http://www.ccf.com.cn/newscenter/detail-160000-2017033100425.shtml,7.3,2017-03-31,宁波
4.9,2018-06-07 16:43:17,http://www.ccf.com.cn/newscenter/detail-160000-2017033100425.shtml,4.2,2017-03-31,上海及嘉兴
37.6,2018-06-07 16:43:17,http://www.ccf.com.cn/newscenter/detail-160000-2017033100425.shtml,37.5,2017-03-31,张家港
